participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,,,,,,,,,,,,,,,,,,,,,,
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,,,,,,,,,,,,,,,,,,,,,,
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,,,,,,,,,,,,,,,,,,,,,,
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,,,,,,,,,,,,,,,,,,,,,,
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,0.279166667,0,0,0,9,1,f3,1,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. ",about what Lisa did before she got into the car,4,,,,,,,,,,
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,0.869444444,0,1,1,3,1,t24,1,c,"Eleanor said: Our university was searching for a new dean of research. To our great surprise, somebody on the faculty suggested Ralph Hughes, who has no managerial skills and no relevant training. Thankfully, our university president shot down the idea immediately. ",about what was wrong with Ralph Hughes,4,,,,,,,,,,
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,0.584027778,0,2,2,2,1,t19,1,nc,"Emma said: I saw this cute, young couple at the park yesterday. They seemed to not know each other very well. At the end of their date, he tried to kiss her, but she pulled away. ",about what bothered her,4,,,,,,,,,,
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,0.535416667,0,3,3,4,1,t27,1,nc,"George said: The gas station across the street from my house was robbed early this morning. I didn't hear or see anything because I was still asleep when it happened. Apparently, some neighbors suspected a guy who always gets his gas there.",about where the guy was at the time of the crime,4,,,,,,,,,,
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,0.950694444,0,4,4,5,1,c1,1,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about what Joy did not like about the movie,4,,,,,,,,,,
201370,001,2023-04-17_10h57.56.183,expectedness4,2022.2.5,Win32,120.7729469,0.964583333,0,5,5,8,1,f2,1,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about why Kevin wants to thank Carol,4,,,,,,,,,,
