participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.580555598,0,0,0,3,1,t24,1,c,"Eleanor said: Our university was searching for a new dean of research. To our great surprise, somebody on the faculty suggested Ralph Hughes, who has no managerial skills and no relevant training. Thankfully, our university president shot down the idea immediately. ",about what was wrong with Ralph Hughes,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0,0,1,1,6,1,c2,1,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it.",about what Grace's grandma thinks about squirrels,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.760185171,0,2,2,0,1,t11,1,nc,"Lilly said: My brother has been with many women over the past years but he's never been able to commit to any of them. Recently, he received an email from one of these women. It really upset him, but he won’t tell me what the woman wrote to him about.",about what the aftereffect of the brother's encounter with the woman was ,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.751851894,0,3,3,2,1,t19,1,nc,"Emma said: I saw this cute, young couple at the park yesterday. They seemed to not know each other very well. At the end of their date, he tried to kiss her, but she pulled away. ",about what bothered her,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.632407436,0,4,4,7,1,f1,1,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter.",about who parked in front of Jane's bicycle,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.65370369,0,5,5,8,1,f2,1,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about why Kevin wants to thank Carol,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.421296296,0,6,6,1,1,t16,1,c,"Jimmy said: At the committee meeting yesterday, the chair started reading the names from the attendance sheet. There were over 100 names on the sheet. Then he suddenly stopped. It would have taken forever to read all the names.",about whether there was a problem with the attendance sheet,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.750925912,0,7,7,10,1,f4,1,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions.,about what Ronald's relationship with his boss is like,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.508333347,0,8,8,5,1,c1,1,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about what Joy did not like about the movie,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.767592607,0,9,9,11,1,f5,1,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer.",about why Matt admired the drummer,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.183333326,0,10,10,9,1,f3,1,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. ",about what Lisa did before she got into the car,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,0.241666653,0,11,11,4,1,t27,1,nc,"George said: The gas station across the street from my house was robbed early this morning. I didn't hear or see anything because I was still asleep when it happened. Apparently, some neighbors suspected a guy who always gets his gas there.",about where the guy was at the time of the crime,4,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,c1,2,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something. She was annoyed by the film score.",,4,0,0,0,0,5,1,Is Melody certain that Joy didn't like the ending of the movie?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,f1,2,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter. It was Anthony who parked in front of my bicycle.",,4,1,0,1,1,7,1,Is Jane certain that nobody other than Anthony parked in front of her bicycle?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,t11,2,nc,"Lilly said: My brother has been with many women over the past years but he's never been able to commit to any of them. Recently, he received an email from one of these women. It really upset him, but he won't tell me what the woman wrote to him about. Perhaps he discovered that he’s a father.",,4,0.364814829,0,2,2,0,1,Is Lilly certain that her brother is a father?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,f5,2,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer. I have never seen anybody who was this passionate on the drums.",,4,1,0,3,3,11,1,Is Matt certain that the drummer is passionate on the drums?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,f2,2,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart. She might have saved my life when I was sick last week.,,4,0.618518547,0,4,4,8,1,Is Kevin certain that Carol saved his life?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,t24,2,c,"Eleanor said: Our university was searching for a new dean of research. To our great surprise, somebody on the faculty suggested Ralph Hughes, who has no managerial skills and no relevant training. Thankfully, our university president shot down the idea immediately. Perhaps she was aware that he was a terrible administrator.",,4,1,0,5,5,3,1,Is Eleanor certain that Ralph Hughes was a terrible administrator?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,t27,2,nc,"George said: The gas station across the street from my house was robbed early this morning. I didn't hear or see anything because I was still asleep when it happened. Apparently, some neighbors suspected a guy who always gets his gas there. Perhaps they knew that he had been at the crime scene.",,4,0.652777778,0,6,6,4,1,Is George certain that the guy had been at the crime scene?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,t19,2,nc,"Emma said: I saw this cute, young couple at the park yesterday. They seemed to not know each other very well. At the end of their date, he tried to kiss her, but she pulled away. Perhaps she noticed that he had bad breath.",,4,0.342592593,0,7,7,2,1,Is Emma certain that the guy had bad breath?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,f3,2,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. So I honked at the guy in front of me, who was not amused either.",,4,1,0,8,8,9,1,Is Lisa certain that the guy in front of her was not amused?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,c2,2,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it. Last time she quit she had a cigarette three days later.",,4,1,0,9,9,6,1,Is Grace certain that her grandmother has had a cigarette at some point in her life?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,t16,2,c,"Jimmy said: At the committee meeting yesterday, the chair started reading the names from the attendance sheet. There were over 100 names on the sheet. Then he suddenly stopped. It would have taken forever to read all the names. Perhaps
he realized that the list was too long.",,4,1,0,10,10,1,1,Is Jimmy certain that the list was too long?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,f4,2,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions. She could at least make me responsible for one small project.,,4,0,0,11,11,10,1,Is Ronald certain that his boss will make him responsible for one small project?,,,
093201,001,04-10-2023_12h37.24.331,expectedness4,2022.2.5,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,40,2,English
