participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,0.830243056,0,0,0,10,1,f4,1,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions.,about what Ronald's relationship with his boss is like,1,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,1,0,1,1,11,1,f5,1,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer.",about why Matt admired the drummer,1,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,0.223802083,0,2,2,2,1,t5,1,c,"George said: Earlier this morning, Tom was looking for our manager Cindy. I knew that she had left the office but I didn't tell Tom because he's such a busybody. Just now, I saw Tom leave the office.",about where Cindy was,1,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,0.102174479,0,3,3,0,1,t1,1,c,"Emma said: My boss just called me into her office to install some programs on her computer since our IT people were already gone for the day. I saw that her computer was infected with malware but I didn't tell her because she would have blamed me. Later, I saw that she was very agitated.",about what was wrong with the computer,1,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,0.883125,0,4,4,5,1,c1,1,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about what Joy did not like about the movie,1,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,0,0,5,5,6,1,c2,1,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it.",about what Grace's grandma thinks about squirrels,1,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,0.851974826,0,6,6,8,1,f2,1,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about why Kevin wants to thank Carol,1,,,,,,,,,,
267925,001,2023-04-10_11h42.06.810,expectedness1,2022.2.5,MacIntel,60.0024001,0,0,7,7,9,1,f3,1,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. ",about what Lisa did before she got into the car,1,,,,,,,,,,
