participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.626953125,0,0,0,1,1,t17,1,c,"Jimmy said: Last night, my friend and I were at an expensive restaurant. At one point, the man and the woman at the next table over got into a big fight. The man suddenly poured his drink into the woman's lap and left in a huff.",about what the woman had done,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.793945313,0,1,1,3,1,t25,1,c,"Eleanor said: Last month, my mother was looking for a new chiropractor. I didn't do any research and just suggested Dr. Samuels, who has a practice down the street. My mother didn't want to go there, but didn't tell me why. ",about what was the problem with Dr. Samuels,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.217773438,0,2,2,2,1,t22,1,nc,Emma said: I'm currently in jail for a DUI. One of my fellow inmates told me that she was going to make a run for it during the next yard time. But then the warden didn't allow her to go outside during yard time! ,about what the other inmate was going to do,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.033203125,0,3,3,4,1,t30,1,nc,George said: My wife and I were at the movies last night. She wanted to buy some popcorn while I went to the bathroom. She told me later that she tried to flirt with the guy who sold her the popcorn but that he didn't react at all.,about what the wife's marital status is,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.828125,0,4,4,10,1,f4,1,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions.,about what Ronald's relationship with his boss is like,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.888671875,0,5,5,5,1,c1,1,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about what Joy did not like about the movie,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.026367188,0,6,6,6,1,c2,1,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it.",about what Grace's grandma thinks about squirrels,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.034179688,0,7,7,9,1,f3,1,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. ",about what Lisa did before she got into the car,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.943359375,0,8,8,8,1,f2,1,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about why Kevin wants to thank Carol,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.188476563,0,9,9,7,1,f1,1,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter.",about who parked in front of Jane's bicycle,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.939453125,0,10,10,11,1,f5,1,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer.",about why Matt admired the drummer,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,0.021484375,0,11,11,0,1,t14,1,nc,"Lilly said: My brother Frank has been going out with Mary-Ann for about half a year now. Unfortunately, he never told her that he used to be married and has four children. Yesterday, Frank told me that Mary-Ann broke up with him.",about what is wrong with Frank,6,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,
184643,001,2023-04-10_12h20.31.472,expectedness6,2022.2.5,Win32,60.0528465,,,,,,,f1,2,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter. It was Anthony who parked in front of my bicycle.",,6,0.916015625,0,0,0,7,1,Is Jane certain that nobody other than Anthony parked in front of her bicycle?,,,
