participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.189814815,0,0,0,7,1,f1,1,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter.",about who parked in front of Jane's bicycle,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.78125,0,1,1,0,1,t11,1,nc,"Lilly said: My brother has been with many women over the past years but he's never been able to commit to any of them. Recently, he received an email from one of these women. It really upset him, but he won’t tell me what the woman wrote to him about.",about what the aftereffect of the brother's encounter with the woman was ,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.210648148,0,2,2,3,1,t24,1,c,"Eleanor said: Our university was searching for a new dean of research. To our great surprise, somebody on the faculty suggested Ralph Hughes, who has no managerial skills and no relevant training. Thankfully, our university president shot down the idea immediately. ",about what was wrong with Ralph Hughes,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.711805556,0,3,3,11,1,f5,1,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer.",about why Matt admired the drummer,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.278935185,0,4,4,5,1,c1,1,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about what Joy did not like about the movie,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.77662037,0,5,5,2,1,t19,1,nc,"Emma said: I saw this cute, young couple at the park yesterday. They seemed to not know each other very well. At the end of their date, he tried to kiss her, but she pulled away. ",about what bothered her,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.716435185,0,6,6,4,1,t27,1,nc,"George said: The gas station across the street from my house was robbed early this morning. I didn't hear or see anything because I was still asleep when it happened. Apparently, some neighbors suspected a guy who always gets his gas there.",about where the guy was at the time of the crime,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.885416667,0,7,7,8,1,f2,1,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about why Kevin wants to thank Carol,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.234953704,0,8,8,10,1,f4,1,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions.,about what Ronald's relationship with his boss is like,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.12037037,0,9,9,9,1,f3,1,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. ",about what Lisa did before she got into the car,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0,0,10,10,6,1,c2,1,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it.",about what Grace's grandma thinks about squirrels,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,0.350694444,0,11,11,1,1,t16,1,c,"Jimmy said: At the committee meeting yesterday, the chair started reading the names from the attendance sheet. There were over 100 names on the sheet. Then he suddenly stopped. It would have taken forever to read all the names.",about whether there was a problem with the attendance sheet,4,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,t16,2,c,"Jimmy said: At the committee meeting yesterday, the chair started reading the names from the attendance sheet. There were over 100 names on the sheet. Then he suddenly stopped. It would have taken forever to read all the names. Perhaps
he realized that the list was too long.",,4,0.209490741,0,0,0,1,1,Is Jimmy certain that the list was too long?,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,t19,2,nc,"Emma said: I saw this cute, young couple at the park yesterday. They seemed to not know each other very well. At the end of their date, he tried to kiss her, but she pulled away. Perhaps she noticed that he had bad breath.",,4,0.590277778,0,1,1,2,1,Is Emma certain that the guy had bad breath?,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,f4,2,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions. She could at least make me responsible for one small project.,,4,0.150462963,0,2,2,10,1,Is Ronald certain that his boss will make him responsible for one small project?,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,f2,2,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart. She might have saved my life when I was sick last week.,,4,0.270833333,0,3,3,8,1,Is Kevin certain that Carol saved his life?,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,c2,2,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it. Last time she quit she had a cigarette three days later.",,4,0.328703704,0,4,4,6,1,Is Grace certain that her grandmother has had a cigarette at some point in her life?,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,t24,2,c,"Eleanor said: Our university was searching for a new dean of research. To our great surprise, somebody on the faculty suggested Ralph Hughes, who has no managerial skills and no relevant training. Thankfully, our university president shot down the idea immediately. Perhaps she was aware that he was a terrible administrator.",,4,0.635416667,0,5,5,3,1,Is Eleanor certain that Ralph Hughes was a terrible administrator?,,,
295465,001,04-10-2023_11h41.09.125,expectedness4,2022.2.5,Win32,60.0240096,,,,,,,c1,2,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something. She was annoyed by the film score.",,4,0.608796296,0,6,6,5,1,Is Melody certain that Joy didn't like the ending of the movie?,,,
