participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,,,,,,,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,,,,,,,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,,,,,,,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,,,,,,,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.613333333,0,0,0,4,1,t10,1,nc,"Lilly said: I'm visiting Paris right now with my sister and my girlfriend. I don't speak French but luckily they do. They asked a local guy for directions to a restaurant and I have no idea what he said. My girlfriend wanted to follow his directions, but my sister wanted to go the other way.",about whether the local gave the right directions,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.462222222,0,1,1,7,1,f1,1,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter.",about who parked in front of Jane's bicycle,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.84,0,2,2,10,1,f4,1,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions.,about what Ronald's relationship with his boss is like,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,1,0,3,3,0,1,t2,1,nc,"Emma said: My friend Alexandra just bought a used computer. When I talked to her yesterday, she was very happy with it. But this morning she texted me that she was on the way to the computer repair shop with the ""damn computer!"".",about what was wrong with the computer,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.04,0,4,4,6,1,c2,1,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it.",about what Grace's grandma thinks about squirrels,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.605555556,0,5,5,3,1,t7,1,c,Eleanor said: My friend Sam is a landscape architect. He just got fired from his job because he didn't keep his appointments and is generally irresponsible. Even his sister refused to hire him.,about what was wrong with Sam,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.677777778,0,6,6,1,1,t3,1,c,"Jimmy said: I'm out at the new Indian place with my friend Sally. She got her lamb masala, but not her side of rice. Just now, a server stopped by our table and then rushed into the kitchen.",about what was missing,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,1,0,7,7,11,1,f5,1,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer.",about why Matt admired the drummer,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.186666667,0,8,8,9,1,f3,1,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. ",about what Lisa did before she got into the car,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.812222222,0,9,9,8,1,f2,1,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about why Kevin wants to thank Carol,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.913333333,0,10,10,2,1,t6,1,nc,"George said: Randy was looking for our coworker Natalie. I didn't know where she was and so I couldn't help him. Later, I saw him leave the building.",about where Natalie was,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,0.771111111,0,11,11,5,1,c1,1,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about what Joy did not like about the movie,2,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,,,,,,,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,,,,,,,,,,,,,,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,f5,2,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer. I have never seen anybody who was this passionate on the drums.",,2,0.634444444,0,0,0,11,1,Is Matt certain that the drummer is passionate on the drums?,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,t10,2,nc,"Lilly said: I'm visiting Paris right now with my sister and my girlfriend. I don't speak French but luckily they do. They asked a local guy for directions to a restaurant and I have no idea what he said. My girlfriend wanted to follow his directions, but my sister wanted to go the other way. Perhaps she knew that he was wrong.",,2,0.302222222,0,1,1,4,1,Is Lilly certain that the local was wrong?,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,c2,2,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it. Last time she quit she had a cigarette three days later.",,2,1,0,2,2,6,1,Is Grace certain that her grandmother has had a cigarette at some point in her life?,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,t6,2,nc,"George said: Randy was looking for our coworker Natalie. I didn't know where she was and so I couldn't help him. Later, I saw him leave the building. Perhaps he discovered that she had gone out.",,2,0.415555556,0,3,3,2,1,Is George certain that Natalie had gone out?,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,f3,2,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. So I honked at the guy in front of me, who was not amused either.",,2,0.614444444,0,4,4,9,1,Is Lisa certain that the guy in front of her was not amused?,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,t7,2,c,Eleanor said: My friend Sam is a landscape architect. He just got fired from his job because he didn't keep his appointments and is generally irresponsible. Even his sister refused to hire him. Perhaps she was aware that he was unreliable.,,2,0.824444444,0,5,5,3,1,Is Eleanor certain that Sam was unreliable?,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,f2,2,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart. She might have saved my life when I was sick last week.,,2,0.877777778,0,6,6,8,1,Is Kevin certain that Carol saved his life?,,,
487406,001,2023-04-10_09h14.27.795,expectedness2,2022.2.5,MacIntel,7.299270073,,,,,,,f1,2,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter. It was Anthony who parked in front of my bicycle.",,2,0.908888889,0,7,7,7,1,Is Jane certain that nobody other than Anthony parked in front of her bicycle?,,,
