participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,,,,,,,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,,,,,,,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,,,,,,,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,,,,,,,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.067592593,0,0,0,2,1,t22,1,nc,Emma said: I'm currently in jail for a DUI. One of my fellow inmates told me that she was going to make a run for it during the next yard time. But then the warden didn't allow her to go outside during yard time! ,about what the other inmate was going to do,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.751851852,0,1,1,11,1,f5,1,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer.",about why Matt admired the drummer,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0,0,2,2,6,1,c2,1,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it.",about what Grace's grandma thinks about squirrels,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.52037037,0,3,3,3,1,t25,1,c,"Eleanor said: Last month, my mother was looking for a new chiropractor. I didn't do any research and just suggested Dr. Samuels, who has a practice down the street. My mother didn't want to go there, but didn't tell me why. ",about what was the problem with Dr. Samuels,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.649074074,0,4,4,8,1,f2,1,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about why Kevin wants to thank Carol,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.759259259,0,5,5,10,1,f4,1,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions.,about what Ronald's relationship with his boss is like,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.644444444,0,6,6,7,1,f1,1,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter.",about who parked in front of Jane's bicycle,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.573148148,0,7,7,9,1,f3,1,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. ",about what Lisa did before she got into the car,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.083333333,0,8,8,4,1,t30,1,nc,George said: My wife and I were at the movies last night. She wanted to buy some popcorn while I went to the bathroom. She told me later that she tried to flirt with the guy who sold her the popcorn but that he didn't react at all.,about what the wife's marital status is,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.367592593,0,9,9,5,1,c1,1,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about what Joy did not like about the movie,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.633333333,0,10,10,0,1,t14,1,nc,"Lilly said: My brother Frank has been going out with Mary-Ann for about half a year now. Unfortunately, he never told her that he used to be married and has four children. Yesterday, Frank told me that Mary-Ann broke up with him.",about what is wrong with Frank,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,0.850925926,0,11,11,1,1,t17,1,c,"Jimmy said: Last night, my friend and I were at an expensive restaurant. At one point, the man and the woman at the next table over got into a big fight. The man suddenly poured his drink into the woman's lap and left in a huff.",about what the woman had done,6,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,,,,,,,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,,,,,,,,,,,,,,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,t14,2,nc,"Lilly said: My brother Frank has been going out with Mary-Ann for about half a year now. Unfortunately, he never told her that he used to be married and has four children. Yesterday, Frank told me that Mary-Ann broke up with him. Perhaps she discovered that he was hiding something.",,6,0.591666667,0,0,0,0,1,Is Lilly certain that Frank was hiding something?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,t30,2,nc,George said: My wife and I were at the movies last night. She wanted to buy some popcorn while I went to the bathroom. She told me later that she tried to flirt with the guy who sold her the popcorn but that he didn't react at all. Perhaps he knew that she was married.,,6,0.999074074,0,1,1,4,1,Is George certain that his wife is married?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,c2,2,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it. Last time she quit she had a cigarette three days later.",,6,0.985185185,0,2,2,6,1,Is Grace certain that her grandmother has had a cigarette at some point in her life?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,c1,2,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something. She was annoyed by the film score.",,6,0.075925926,0,3,3,5,1,Is Melody certain that Joy didn't like the ending of the movie?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,f4,2,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions. She could at least make me responsible for one small project.,,6,0.068518519,0,4,4,10,1,Is Ronald certain that his boss will make him responsible for one small project?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,t17,2,c,"Jimmy said: Last night, my friend and I were at an expensive restaurant. At one point, the man and the woman at the next table over got into a big fight. The man suddenly poured his drink into the woman's lap and left in a huff. Perhaps he realized that she was cheating on him.",,6,0.149074074,0,5,5,1,1,Is Jimmy certain that the woman was cheating on the man?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,f1,2,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter. It was Anthony who parked in front of my bicycle.",,6,0.900925926,0,6,6,7,1,Is Jane certain that nobody other than Anthony parked in front of her bicycle?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,t22,2,nc,Emma said: I'm currently in jail for a DUI. One of my fellow inmates told me that she was going to make a run for it during the next yard time. But then the warden didn't allow her to go outside during yard time! Perhaps he noticed that she was trying to escape.,,6,0.117592593,0,7,7,2,1,Is Emma certain that the other inmate was trying to escape?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,t25,2,c,"Eleanor said: Last month, my mother was looking for a new chiropractor. I didn't do any research and just suggested Dr. Samuels, who has a practice down the street. My mother didn't want to go there, but didn't tell me why. Perhaps she was aware that he had bad reviews. ",,6,0.077777778,0,8,8,3,1,Is Eleanor certain that Dr. Samuels had bad reviews?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,f5,2,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer. I have never seen anybody who was this passionate on the drums.",,6,0.908333333,0,9,9,11,1,Is Matt certain that the drummer is passionate on the drums?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,f2,2,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart. She might have saved my life when I was sick last week.,,6,0.111111111,0,10,10,8,1,Is Kevin certain that Carol saved his life?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,f3,2,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. So I honked at the guy in front of me, who was not amused either.",,6,0.823148148,0,11,11,9,1,Is Lisa certain that the guy in front of her was not amused?,,,
294405,001,2023-04-10_12h29.09.774,expectedness6,2022.2.5,Win32,60.3427468,,,,,,,,,,,,,,,,,,,,18,1,english
