participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,,,,,,,,,,,,,,,,,,,,,,
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,,,,,,,,,,,,,,,,,,,,,,
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,,,,,,,,,,,,,,,,,,,,,,
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,,,,,,,,,,,,,,,,,,,,,,
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,0.625,0,0,0,5,1,c1,1,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about what Joy did not like about the movie,3,,,,,,,,,,
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,0.662760417,0,1,1,8,1,f2,1,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about why Kevin wants to thank Carol,3,,,,,,,,,,
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,0.252604167,0,2,2,4,1,t28,1,c,"George said: The liquor store next to my work was robbed at noon today. I saw Arnold leave there in a hurry around the same time, so I wasn't surprised when the police picked him up for questioning.",about where Arnold was at the time of the crime,3,,,,,,,,,,
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,0.680989583,0,3,3,9,1,f3,1,probl_sol_rc,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. ",about what Lisa did before she got into the car,3,,,,,,,,,,
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,0.322916667,0,4,4,2,1,t20,1,c,"Emma said: One of my friends has a terrible case of halitosis: the stench coming out of his mouth is just horrible. We told him but he still won't brush his teeth. Recently, our teacher won't come close to him anymore. ",about what bothered the teacher,3,,,,,,,,,,
710282,001,04-10-2023_12h05.24.912,expectedness3,2022.2.5,Win32,59.59475566,0.768229167,0,5,5,10,1,f4,1,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions.,about what Ronald's relationship with his boss is like,3,,,,,,,,,,
