participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,,,,,,,,,,,,,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,,,,,,,,,,,,,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,,,,,,,,,,,,,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,,,,,,,,,,,,,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,0.933333333,0,0,0,5,1,c1,1,control,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about what Joy did not like about the movie,3,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,0.701388889,0,1,1,1,1,t15,1,nc,Jimmy said: There was a company meeting yesterday. I heard from somebody who attended the meeting that the president started reading the names of all the people in attendance but then he suddenly stopped. We don't know why.,about whether there was a problem with the attendance sheet,3,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,0.890277778,0,2,2,3,1,t23,1,nc,"Eleanor said: Our company was searching for a new human resources manager. The first resume that arrived was from a really well-qualified guy. We were completely baffled when our CEO immediately rejected him, and she didn't want to tell us why. ",about what was wrong with the guy,3,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,1,0,3,3,8,1,f2,1,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about why Kevin wants to thank Carol,3,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,0.632638889,0,4,4,2,1,t20,1,c,"Emma said: One of my friends has a terrible case of halitosis: the stench coming out of his mouth is just horrible. We told him but he still won't brush his teeth. Recently, our teacher won't come close to him anymore. ",about what bothered the teacher,3,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,0.839583333,0,5,5,10,1,f4,1,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions.,about what Ronald's relationship with his boss is like,3,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,0.996527778,0,6,6,11,1,f5,1,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer.",about why Matt admired the drummer,3,,,,,,,,,,
968841,001,2023-04-10_12h03.16.940,expectedness3,2022.2.5,Win32,144.4669171,0.934027778,0,7,7,0,1,t12,1,c,"Lilly said: Three years ago Joan had a one-night stand with Jack. He disappeared the next morning, so she was never able to contact him and tell him that he had left her pregnant and that he has a child. Last week, Jack suddenly reached out to Joan on Facebook.",about what the aftereffect of Jack's encounter with Joan was ,3,,,,,,,,,,
